Order_Date,Ship_Mode,Segment,City,State,Region,Category,Sub_Category,Sales,Month,Quarter
2018-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,29.24,9,3
2018-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,15.552,9,3
2018-09-07,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,4.896,9,3
2017-12-29,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,38.088,12,4
2017-12-29,Standard Class,Corporate,Bristol,Tennessee,South,Office Supplies,Binders,2.808,12,4
2016-12-05,Second Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Accessories,47.984,12,4
2016-12-05,Second Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,26.064,12,4
2015-11-01,Standard Class,Corporate,Chicago,Illinois,Central,Office Supplies,Paper,15.696,11,4
2017-04-16,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Art,12.84,4,2
2018-05-14,Standard Class,Consumer,New York City,New York,East,Office Supplies,Storage,22.58,5,2
2016-03-14,Standard Class,Consumer,Dover,New Hampshire,East,Office Supplies,Labels,16.52,3,1
2018-01-14,First Class,Corporate,Aurora,Colorado,West,Technology,Accessories,169.064,1,1
2018-01-14,First Class,Corporate,Aurora,Colorado,West,Office Supplies,Storage,168.624,1,1
2016-03-08,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Paper,19.44,3,1
2015-10-11,First Class,Consumer,Pasadena,California,West,Office Supplies,Storage,31.92,10,4
2015-10-11,First Class,Consumer,Pasadena,California,West,Furniture,Chairs,433.568,10,4
2016-04-13,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,31.104,4,2
2016-04-13,First Class,Home Office,Mesa,Arizona,West,Office Supplies,Paper,54.816,4,2
2018-11-16,Standard Class,Consumer,Fresno,California,West,Office Supplies,Storage,48.86,11,4
2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,14.2,7,3
2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Paper,12.96,7,3
2017-07-01,Same Day,Consumer,Columbia,South Carolina,South,Office Supplies,Binders,58.34,7,3
2016-11-29,First Class,Home Office,Santa Ana,California,West,Office Supplies,Art,56.3,11,4
2015-04-07,Standard Class,Corporate,Columbia,South Carolina,South,Office Supplies,Paper,122.97,4,2
2017-06-16,Second Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,46.35,6,2
2018-03-06,Standard Class,Home Office,San Francisco,California,West,Office Supplies,Binders,14.976,3,1
2018-10-07,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,4.24,10,4
2018-10-06,Standard Class,Home Office,New York City,New York,East,Technology,Accessories,319.96,10,4
2018-10-06,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,17.04,10,4
2018-10-06,Standard Class,Home Office,New York City,New York,East,Office Supplies,Storage,344.91,10,4
2017-12-05,First Class,Corporate,Franklin,Massachusetts,East,Furniture,Bookcases,81.94,12,4
2017-10-21,First Class,Consumer,Baltimore,Maryland,East,Technology,Accessories,98.16,10,4
2018-05-18,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,6.874,5,2
2018-05-18,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Binders,1.996,5,2
2018-05-18,Standard Class,Corporate,Mcallen,Texas,Central,Office Supplies,Storage,8.928,5,2
2017-09-26,Second Class,Corporate,Iowa City,Iowa,Central,Office Supplies,Paper,9.99,9,3
2016-07-08,Same Day,Consumer,Houston,Texas,Central,Office Supplies,Paper,21.12,7,3
2016-11-16,Standard Class,Corporate,Boise,Idaho,West,Technology,Phones,304.776,11,4
2016-06-18,Standard Class,Consumer,San Diego,California,West,Office Supplies,Art,51.98,6,2
2017-04-08,Standard Class,Consumer,Los Angeles,California,West,Furniture,Furnishings,24.7,4,2
2016-04-18,Second Class,Consumer,New York City,New York,East,Office Supplies,Labels,21.93,4,2
2017-12-03,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Appliances,394.816,12,4
2017-12-03,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,18.192,12,4
2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Labels,7.31,12,4
2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,41.28,12,4
2016-12-10,Same Day,Home Office,New York City,New York,East,Office Supplies,Paper,184.66,12,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Art,49.25,10,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Paper,10.16,10,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Furnishings,14.76,10,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Office Supplies,Binders,34.08,10,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Furnishings,17.67,10,4
2015-10-31,Second Class,Consumer,Cranston,Rhode Island,East,Furniture,Tables,385.686,10,4
2018-12-09,Standard Class,Consumer,Chicago,Illinois,Central,Office Supplies,Paper,15.984,12,4
2015-05-05,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Paper,9.42,5,2
2015-05-05,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Art,6.56,5,2
2015-05-05,Second Class,Consumer,Richmond,Kentucky,South,Office Supplies,Paper,24.56,5,2
2017-03-04,Standard Class,Consumer,Mishawaka,Indiana,Central,Office Supplies,Binders,128.4,3,1
2015-11-30,Standard Class,Consumer,Mount Vernon,New York,East,Office Supplies,Envelopes,62.28,11,4
2016-02-18,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Labels,9.24,2,1
2018-04-01,First Class,Corporate,San Francisco,California,West,Furniture,Bookcases,482.664,4,2
2018-06-11,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Paper,37.94,6,2
2018-06-11,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Binders,18.288,6,2
2018-06-11,Second Class,Consumer,Seattle,Washington,West,Technology,Machines,385.8,6,2
2018-06-11,Second Class,Consumer,Seattle,Washington,West,Office Supplies,Storage,102.96,6,2
2018-06-11,Second Class,Consumer,Seattle,Washington,West,Furniture,Bookcases,174.42,6,2
2017-09-30,First Class,Consumer,Quincy,Illinois,Central,Office Supplies,Binders,1.964,9,3
2015-12-13,Standard Class,Corporate,Chicago,Illinois,Central,Furniture,Furnishings,94.428,12,4
2018-11-11,Standard Class,Consumer,Urbandale,Iowa,Central,Office Supplies,Fasteners,45.92,11,4
2016-01-05,Standard Class,Home Office,Seattle,Washington,West,Furniture,Chairs,61.584,1,1
2017-03-24,First Class,Corporate,Richmond,Indiana,Central,Office Supplies,Paper,22.48,3,1
2018-07-05,Standard Class,Corporate,Dallas,Texas,Central,Furniture,Furnishings,332.028,7,3
2018-07-05,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,11.394,7,3
2018-07-05,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,15.552,7,3
2018-07-05,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Paper,31.104,7,3
2018-07-05,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Binders,6.316,7,3
2015-09-21,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,9,3
2015-09-21,First Class,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Labels,20.808,9,3
2017-07-23,Standard Class,Home Office,Rockford,Illinois,Central,Office Supplies,Binders,11.416,7,3
2018-08-29,Second Class,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,9.408,8,3
2018-03-26,First Class,Home Office,Seattle,Washington,West,Office Supplies,Art,19.83,3,1
2018-12-29,Standard Class,Corporate,Grand Rapids,Michigan,Central,Office Supplies,Paper,209.7,12,4
2015-09-20,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,43.92,9,3
2015-09-20,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Binders,20.232,9,3
2017-04-04,First Class,Home Office,Springfield,Virginia,South,Technology,Phones,149.97,4,2
2017-04-04,First Class,Home Office,Springfield,Virginia,South,Office Supplies,Paper,27.81,4,2
2015-03-26,Standard Class,Corporate,Los Angeles,California,West,Technology,Accessories,66.3,3,1
2018-11-28,Standard Class,Home Office,Baltimore,Maryland,East,Office Supplies,Art,1.64,11,4
2018-11-28,Standard Class,Home Office,Baltimore,Maryland,East,Furniture,Furnishings,20.9,11,4
2017-12-01,Second Class,Consumer,Fairfield,Connecticut,East,Office Supplies,Binders,88.08,12,4
2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,55.944,10,4
2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Office Supplies,Art,10.688,10,4
2016-10-23,Same Day,Consumer,Lakeland,Florida,South,Technology,Phones,11.824,10,4
2018-10-13,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Paper,63.312,10,4
2018-10-13,First Class,Consumer,Freeport,Illinois,Central,Office Supplies,Binders,96.784,10,4
2018-10-13,First Class,Consumer,Freeport,Illinois,Central,Furniture,Furnishings,10.476,10,4
2016-09-04,Standard Class,Corporate,Medford,Oregon,West,Office Supplies,Binders,9.762,9,3
2017-03-14,First Class,Corporate,Seattle,Washington,West,Furniture,Chairs,196.784,3,1
2018-10-28,Second Class,Corporate,New York City,New York,East,Office Supplies,Envelopes,47.98,10,4
2018-10-15,Second Class,Corporate,Fairfield,Connecticut,East,Office Supplies,Labels,13.05,10,4
2018-08-07,Standard Class,Consumer,Moorhead,Minnesota,Central,Technology,Accessories,63.96,8,3
2018-09-21,Standard Class,Consumer,Columbus,Georgia,South,Office Supplies,Appliances,80.48,9,3
2018-11-03,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,11.673,11,4
2017-11-05,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,3.564,11,4
2017-11-05,Standard Class,Consumer,Houston,Texas,Central,Office Supplies,Binders,12.588,11,4
2017-11-05,Standard Class,Consumer,Houston,Texas,Central,Technology,Accessories,171.96,11,4
2017-11-24,Second Class,Corporate,Baltimore,Maryland,East,Furniture,Furnishings,207.76,11,4
2018-07-21,Same Day,Consumer,Murray,Utah,West,Technology,Phones,71.928,7,3
2018-07-21,Same Day,Consumer,Murray,Utah,West,Office Supplies,Art,25.99,7,3
2016-10-23,Standard Class,Corporate,Seattle,Washington,West,Office Supplies,Binders,3.592,10,4
2016-07-09,Standard Class,Corporate,Dallas,Texas,Central,Office Supplies,Appliances,48.632,7,3
2018-08-18,Standard Class,Home Office,Seattle,Washington,West,Office Supplies,Storage,323.1,8,3
2017-04-16,Standard Class,Corporate,Lakewood,New Jersey,East,Furniture,Furnishings,9.96,4,2
2017-04-16,Standard Class,Corporate,Lakewood,New Jersey,East,Office Supplies,Binders,25.3,4,2
2015-11-14,Standard Class,Home Office,New York City,New York,East,Office Supplies,Paper,11.36,11,4
2015-11-14,Standard Class,Home Office,New York City,New York,East,Furniture,Chairs,69.264,11,4
2015-12-20,First Class,Consumer,Indianapolis,Indiana,Central,Office Supplies,Labels,3.69,12,4
2016-11-21,Second Class,Corporate,Port Arthur,Texas,Central,Furniture,Bookcases,246.1328,11,4
2016-11-21,Second Class,Corporate,Port Arthur,Texas,Central,Office Supplies,Labels,11.696,11,4
2016-11-21,Second Class,Corporate,Port Arthur,Texas,Central,Technology,Copiers,439.992,11,4
2018-12-28,Standard Class,Home Office,Nashville,Tennessee,South,Office Supplies,Storage,64.784,12,4
2016-05-17,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Binders,33.28,5,2
2016-05-17,Standard Class,Corporate,Houston,Texas,Central,Office Supplies,Paper,14.088,5,2
2018-12-09,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Art,11.16,12,4
2018-12-09,Second Class,Home Office,Los Angeles,California,West,Office Supplies,Appliances,189.0,12,4
2018-03-10,Standard Class,Consumer,Philadelphia,Pennsylvania,East,Technology,Phones,53.982,3,1
2018-10-22,Standard Class,Corporate,Redmond,Oregon,West,Furniture,Tables,177.225,10,4
2018-07-03,Standard Class,Consumer,Citrus Heights,California,West,Furniture,Furnishings,129.39,7,3
2018-09-04,Standard Class,Corporate,Los Angeles,California,West,Office Supplies,Storage,54.32,9,3
2018-08-23,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,49.568,8,3
2018-08-23,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Appliances,161.376,8,3
2018-08-23,Second Class,Consumer,Tallahassee,Florida,South,Furniture,Furnishings,2.784,8,3
2018-08-23,Second Class,Consumer,Tallahassee,Florida,South,Office Supplies,Paper,8.72,8,3
2015-08-22,Second Class,Home Office,Lakewood,Ohio,East,Office Supplies,Art,3.912,8,3
2017-10-04,Same Day,Consumer,The Colony,Texas,Central,Office Supplies,Envelopes,59.752,10,4
2015-10-26,Second Class,Consumer,Seattle,Washington,West,Furniture,Furnishings,63.92,10,4
2015-10-26,Second Class,Consumer,Seattle,Washington,West,Technology,Phones,383.96,10,4
2017-06-28,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,7.752,6,2
2017-06-28,Same Day,Corporate,Los Angeles,California,West,Office Supplies,Binders,33.568,6,2
2015-11-04,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,21.936,11,4
2015-11-04,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Paper,19.44,11,4
2015-11-04,Standard Class,Consumer,Los Angeles,California,West,Technology,Machines,447.968,11,4
2015-09-08,Standard Class,Corporate,Long Beach,New York,East,Office Supplies,Appliances,16.78,9,3
2016-06-25,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Art,20.96,6,2
2016-06-25,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Binders,88.752,6,2
2016-06-25,Standard Class,Consumer,Los Angeles,California,West,Office Supplies,Storage,304.23,6,2
2016-07-26,Standard Class,Consumer,San Francisco,California,West,Office Supplies,Envelopes,167.86,7,3
2018-12-07,Standard Class,Consumer,Richmond,Virginia,South,Furniture,Furnishings,82.38,12,4
2015-12-29,Second Class,Consumer,Albuquerque,New Mexico,West,Technology,Phones,23.976,12,4
2015-12-29,Second Class,Consumer,Albuquerque,New Mexico,West,Office Supplies,Storage,33.29,12,4
2016-02-14,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,14.952,2,1
2016-02-14,Standard Class,Consumer,Akron,Ohio,East,Technology,Phones,323.982,2,1
2016-02-14,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Binders,2.286,2,1
2016-02-14,Standard Class,Consumer,Akron,Ohio,East,Office Supplies,Art,14.352,2,1
2016-02-14,Standard Class,Consumer,Akron,Ohio,East,Technology,Accessories,71.976,2,1
2017-01-25,First Class,Corporate,Plainfield,New Jersey,East,Office Supplies,Art,9.21,1,1
2017-01-25,First Class,Corporate,Plainfield,New Jersey,East,Office Supplies,Paper,18.0,1,1
2018-04-01,Standard Class,Consumer,New York City,New York,East,Office Supplies,Paper,42.93,4,2
2018-10-03,Standard Class,Consumer,Hialeah,Florida,South,Office Supplies,Paper,15.552,10,4
2018-10-03,Standard Class,Consumer,Hialeah,Florida,South,Office Supplies,Appliances,17.92,10,4
2018-09-01,Standard Class,Consumer,Redmond,Washington,West,Technology,Accessories,19.99,9,3
2018-09-01,Standard Class,Consumer,Redmond,Washington,West,Office Supplies,Binders,22.92,9,3
2016-12-21,Standard Class,Consumer,Daytona Beach,Florida,South,Technology,Accessories,50.88,12,4
2016-12-21,Standard Class,Consumer,Daytona Beach,Florida,South,Office Supplies,Envelopes,27.312,12,4
2016-12-20,Standard Class,Consumer,Bullhead City,Arizona,West,Office Supplies,Envelopes,7.92,12,4
2016-12-20,Standard Class,Consumer,Bullhead City,Arizona,West,Furniture,Furnishings,14.368,12,4
2016-11-27,Standard Class,Home Office,Los Angeles,California,West,Technology,Accessories,107.97,11,4
2016-11-27,Standard Class,Home Office,Los Angeles,California,West,Office Supplies,Paper,113.82,11,4
2018-08-27,Standard Class,Consumer,Franklin,Tennessee,South,Office Supplies,Paper,5.184,8,3
2015-03-22,Same Day,Consumer,Portage,Indiana,Central,Office Supplies,Art,16.28,3,1
2018-03-19,First Class,Consumer,San Francisco,California,West,Office Supplies,Binders,19.824,3,1
2018-03-19,First Class,Consumer,San Francisco,California,West,Technology,Accessories,99.54,3,1
2018-03-19,First Class,Consumer,San Francisco,California,West,Technology,Accessories,199.96,3,1
2017-09-18,Standard Class,Consumer,New Rochelle,New York,East,Furniture,Furnishings,60.72,9,3
2018-11-24,Second Class,Consumer,Mesa,Arizona,West,Office Supplies,Binders,20.724,11,4
2018-11-24,Second Class,Consumer,Mesa,Arizona,West,Office Supplies,Storage,415.872,11,4
2018-04-11,Standard Class,Consumer,Lancaster,Ohio,East,Office Supplies,Storage,16.768,4,2
2018-04-11,Standard Class,Consumer,Lancaster,Ohio,East,Technology,Accessories,27.12,4,2
2018-12-10,Second Class,Consumer,Stockton,California,West,Technology,Phones,95.84,12,4
2018-12-10,Second Class,Consumer,Stockton,California,West,Office Supplies,Paper,12.96,12,4
2018-11-24,Second Class,Corporate,Asheville,North Carolina,South,Office Supplies,Binders,19.008,11,4
2016-12-04,Second Class,Consumer,Clarksville,Tennessee,South,Office Supplies,Art,36.96,12,4
2018-12-11,Same Day,Consumer,Aurora,Illinois,Central,Office Supplies,Paper,10.368,12,4
2018-12-11,Same Day,Consumer,Aurora,Illinois,Central,Furniture,Furnishings,77.72,12,4
2017-05-21,First Class,Corporate,Warwick,Rhode Island,East,Office Supplies,Paper,111.96,5,2
2018-02-17,Second Class,Consumer,Lafayette,Louisiana,South,Technology,Phones,29.16,2,1
2018-05-20,Second Class,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,131.94,5,2
2018-05-20,Second Class,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,25.92,5,2
2018-05-20,Second Class,Consumer,Fargo,North Dakota,Central,Office Supplies,Fasteners,7.41,5,2
2018-05-20,Second Class,Consumer,Fargo,North Dakota,Central,Office Supplies,Art,21.5,5,2
